search_id,hotel_id,lat,lon,hotel_stars,user_stars,num_review,price,chosen
310677475,424406,47.45135,18.95965,40,,,109,0
310677475,517041,47.48916,19.03474,40,3.3,3,94,0
310677475,519391,47.47721,19.0944,30,,,70,0
310677475,525082,47.47978,19.06826,30,,,69,0
310677475,526004,47.48182,19.07223,40,3.9,5,85,0
310677475,539455,47.49362,19.06358,40,4,3,137,0
310677475,573870,47.51115,19.05597,50,4.3,5,184,0
310677475,6003,47.49014,19.06065,40,4,10,120,0
310677475,858379,47.49317,19.05201,40,4.3,5,139,0
310677475,874181,47.49415,19.05237,40,4.3,15,153,0
310677475,9156,47.50262,19.03291,50,4.8,25,175,0
310685871,539455,47.49362,19.06358,40,,,46,1
310685871,1097758,47.502663,19.067094,50,4.7,35,124,0
310685871,1138841,47.48757,19.06049,30,4,25,49,0
310685871,1465061,47.48796,19.05797,40,4.2,45,74,0
310685871,1527035,47.58206,19.04957,30,,,23,0
310685871,176041,47.49179,19.05758,30,3.8,10,41,0
310685871,186383,,,30,,,26,0
310685871,2054090,47.50874,19.01878,40,,,46,0
310685871,2099584,47.49815,19.06931,40,4.5,20,53,0
310685871,21146,47.49834,19.05163,50,4.5,35,86,0
310685871,2123025,47.41241,19.24834,40,3.5,3,80,0
310685871,22372,47.49819,19.04776,50,4.6,3,112,0
310685871,24189,47.5369,19.04653,50,4.2,15,47,0
310685871,24218,47.49843,19.04793,50,4.2,10,93,0
310685871,2434507,47.505944,19.028782,40,4.7,3,58,0
310685871,535153,47.47625,19.09195,30,,,24,0
310685871,6003,47.49014,19.06065,40,3.9,10,46,0
310685871,6295,47.50035,19.10352,40,,,35,0
310685871,68586,47.47207,19.01831,40,,,55,0
310685871,806300,47.5128,19.074649,50,4,5,62,0
310685871,874181,47.49415,19.05237,40,4,40,53,0
310685871,893654,47.50026,19.08095,30,,,38,0
310685871,894738,47.50227,18.96711,40,4.6,30,37,0
310685871,9156,47.50262,19.03291,50,4.4,20,90,0
310744157,1383390,48.84686,2.37046,30,,,233,1
310744157,1387066,48.85094,2.37008,30,4.6,5,221,0
310744157,2522199,48.85049,2.37318,20,,,146,0
310744157,44757,48.84676,2.37195,30,4.5,5,304,0
310744157,565465,48.84606,2.38359,30,,,269,0
310785597,3020101,40.74633,-73.98607,20,,,137,1
310785597,104193,40.76129,-73.98751,30,4.3,100,198,0
310785597,1144474,40.75689,-73.98292,20,3.8,60,230,0
310785597,15987,40.76112,-73.98695,30,4.5,50,221,0
310785597,1639,40.75065,-73.97006,35,4.2,40,246,0
310785597,1901,40.75068,-73.97421,35,4.3,45,288,0
310785597,20213,40.76553,-73.97207,50,,,614,0
310785597,20288,40.75508,-73.97338,30,3.5,60,228,0
310785597,2039863,40.75582,-73.99244,25,,,265,0
310785597,2238808,40.76457,-73.99551,40,,,241,0
310785597,2366813,40.74999,-73.98618,30,4.6,10,232,0
310785597,24245,40.75906,-73.98624,30,3.3,110,287,0
310785597,25033,,,25,3.6,225,181,0
310785597,25888,40.76446,-73.98082,30,3.7,50,226,0
310785597,25906,40.76462,-73.97782,25,4.4,270,205,0
310785597,3020101,40.74633,-73.98607,20,,,137,0
310785597,3670,40.771392,-73.98241,40,3.8,25,342,0
310785597,41009,40.75227,-73.9934,35,4.2,185,191,0
310785597,41074,40.78263,-73.97296,30,,,171,0
310785597,4164,40.76452,-73.98078,35,3.9,300,274,0
310785597,41864,40.75455,-73.97742,35,4,125,219,0
310785597,5628,40.75336,-73.96647,30,4,30,181,0
310785597,6260,40.75957,-73.98539,25,3.5,3,123,0
310785597,67740,40.73954,-73.98274,30,4,15,209,0
310785597,7288,40.74992,-73.98141,40,,,279,0
310785597,8989,40.75542,-73.98136,40,4.2,10,307,0
310861841,48247,48.87481,2.32643,30,,,183,1
310861841,10741,48.85549,2.32556,40,4.6,65,313,0
310861841,1086808,48.82927,2.37447,30,3.8,10,135,0
310861841,109408,48.8729,2.316,30,,,185,0
310861841,11247,48.85378,2.36328,30,4,10,150,0
310861841,1133688,48.87419,2.3424,20,2.8,5,117,0
310861841,1140512,48.87967,2.35594,20,3.1,15,123,0
310861841,11749,48.84565,2.37446,30,4.3,15,188,0
310861841,1244,48.854,2.30598,30,3.9,70,153,0
310861841,13538,48.83965,2.32359,30,,,182,0
310861841,14807,48.87089,2.30399,40,4.5,10,372,0
310861841,15775,48.87023,2.32994,50,4.5,10,379,0
310861841,1688,48.84558,2.3239,40,4,15,294,0
310861841,17333,48.83871,2.320461,40,3.9,35,196,0
310861841,20931,48.86041,2.36789,40,3.9,85,204,0
310861841,23739,48.8465,2.41042,30,4,3,106,0
310861841,24795,48.86072,2.34626,40,3.9,40,232,0
310861841,26895,48.85401,2.33279,30,2.5,5,176,0
310861841,3128,48.87088,2.30885,30,,,219,0
310861841,3881,48.85434,2.33909,30,4.5,20,224,0
310861841,48247,48.87481,2.32643,30,,,183,0
310861841,561993,48.84887,2.3398,30,,,376,0
310861841,562421,48.86838,2.32688,40,4.4,30,311,0
310861841,564660,48.85541,2.29195,40,4,25,169,0
310861841,565690,48.84918,2.39034,30,,,166,0
310861841,988880,48.81591,2.36367,30,,,139,0
310873853,10872,48.85595,2.29323,40,4.2,60,194,1
310873853,10741,48.85549,2.32556,40,4.6,65,294,0
310873853,1086808,48.82927,2.37447,30,3.8,10,126,0
310873853,1098400,48.84654,2.36996,20,3.4,3,194,0
310873853,11247,48.85378,2.36328,30,4,10,166,0
310873853,1166036,48.87881,2.33979,20,2.7,5,103,0
310873853,11749,48.84565,2.37446,30,4.3,15,188,0
310873853,13538,48.83965,2.32359,30,,,195,0
310873853,14807,48.87089,2.30399,40,4.5,10,303,0
310873853,15775,48.87023,2.32994,50,4.5,10,387,0
310873853,1688,48.84558,2.3239,40,4,15,269,0
310873853,20931,48.86041,2.36789,40,3.9,85,232,0
310873853,21349,48.86301,2.41845,30,3.6,3,130,0
310873853,23739,48.8465,2.41042,30,4,3,101,0
310873853,25554,48.89629,2.30863,30,2.8,10,105,0
310873853,26415,48.86612,2.28823,40,4.7,20,323,0
310873853,26895,48.85401,2.33279,30,2.5,5,164,0
310873853,3128,48.87088,2.30885,30,,,553,0
310873853,53590,48.84303,2.342444,40,4.6,15,290,0
310873853,561993,48.84887,2.3398,30,,,260,0
310873853,562421,48.86838,2.32688,40,4.4,30,553,0
310873853,562423,48.84548,2.37239,30,3,3,206,0
310873853,565690,48.84918,2.39034,30,,,159,0
310873853,68526,48.871982,2.343489,30,3.5,10,115,0
310873853,9732,48.83895,2.38086,30,,,188,0
310901490,539455,47.49362,19.06358,40,4,3,71,1
310901490,539455,47.49362,19.06358,40,4,3,71,0
310914836,6697,40.75872,-73.98345,35,4.4,15,191,1
310914836,456381,,,20,,,65,0
310914836,889197,,,20,,,55,0
310914836,894450,,,20,,,72,0
310981998,1683656,48.82453,2.32705,20,,,75,1
310981998,1214443,48.8425,2.32863,30,,,148,0
310981998,13538,48.83965,2.32359,30,,,125,0
310981998,1542870,48.82781,2.33011,20,,,80,0
310981998,15637,48.84065,2.33381,30,3.6,3,133,0
310981998,201121,48.84172,2.328,30,4.2,30,89,0
310981998,2523565,48.82453,2.32682,20,,,92,0
310981998,2631438,48.833757,2.315081,30,,,140,0
310981998,27270,48.83371,2.31768,30,3.7,3,94,0
310981998,2919772,48.8326,2.31661,20,,,84,0
310981998,2954754,48.839814,2.330406,20,,,84,0
310981998,447017,48.82772,2.31509,30,,,102,0
310981998,44850,48.82346,2.32401,30,4,3,99,0
310981998,48246,48.81971,2.32637,30,,,100,0
310981998,526642,48.8413,2.32527,30,,,100,0
310981998,558353,48.84111,2.32997,30,,,115,0
310981998,564940,48.84285,2.32622,30,3.5,5,140,0
310981998,565622,48.82437,2.32878,20,,,89,0
310981998,6116,48.83096,2.33027,30,,,82,0
310981998,68785,48.83922,2.32236,30,,,117,0
310981998,788023,48.83584,2.31865,30,3.2,3,94,0
310981998,83104,48.84042,2.32422,30,,,130,0
310981998,862381,48.84186,2.32538,30,3.5,10,140,0
310981998,876249,48.83005,2.32036,20,2.3,3,100,0
310981998,901190,48.83362,2.31773,30,3.7,10,110,0
310983923,2366813,40.74999,-73.98618,30,4.7,80,329,1
310983923,15987,40.76112,-73.98695,30,4.5,365,329,0
310983923,1623381,40.74628,-73.99108,30,4.6,90,359,0
310983923,1831183,40.76227,-73.9789,40,,,431,0
310983923,19768,40.76225,-73.97874,35,4.3,440,329,0
310983923,2471808,40.764528,-73.977775,40,,,379,0
310983923,423330,40.75642,-73.98796,35,4.6,70,399,0
311018091,432835,47.49785,19.05162,50,4.5,40,217,1
311021462,100,21.04915,-86.77974,40,4.3,275,83,1
311021462,1087292,21.13764,-86.74836,35,4.2,390,162,0
311021462,1110099,21.05789,-86.77823,40,4.4,1035,160,0
311021462,1112,21.08018,-86.76868,40,4.3,245,111,0
311021462,119908,21.09114,-86.76722,45,4.5,95,140,0
311021462,13655,21.0499,-86.78044,35,4.2,1035,133,0
311021462,1672497,21.2446,-86.80876,50,4.8,480,356,0
311021462,17602,21.1357,-86.7417,40,4.6,830,352,0
311021462,18681,21.06698,-86.77603,40,4.5,290,80,0
311021462,19878,21.123,-86.75273,40,4.4,175,77,0
311021462,19906,21.13446,-86.74291,40,4.3,310,155,0
311021462,21544,21.09874,-86.76373,30,4.1,195,139,0
311021462,2232591,21.257543,-86.750738,40,4.3,25,101,0
311021462,2270212,21.253662,-86.809845,45,4.8,60,135,0
311021462,2723113,21.161655,-86.832873,30,,,44,0
311021462,28108,21.12092,-86.75525,35,4.2,320,175,0
311021462,525789,21.0831,-86.76929,40,4.4,360,99,0
311021462,571410,21.11112,-86.759,30,4.2,215,120,0
311021462,791314,21.07766,-86.7717,30,3.1,395,89,0
311021462,8385,21.08601,-86.76907,40,4.7,260,74,0
311021462,888269,21.11868,-86.75614,30,3.6,325,55,0
311021462,895806,21.13653,-86.75369,30,4.3,260,55,0
311038881,454858,40.71905,-74.00519,40,4.5,50,448,1
311038881,41198,40.72165,-74.00446,40,4,25,438,0
311038881,892034,40.71167,-74.01048,40,4.6,145,339,0
311114329,4240,47.50519,19.06341,40,4,25,45,1
311131583,24218,47.49843,19.04793,50,4.4,35,102,1
311131583,1097758,47.502663,19.067094,50,4.8,130,148,0
311131583,1107874,47.49926,19.05812,40,4.1,10,97,0
311131583,1138837,47.50816,19.06581,40,4.8,10,77,0
311131583,11454,47.4994,19.07885,40,3.5,10,40,0
311131583,13052,47.49988,19.02621,40,3.9,35,43,0
311131583,1368516,,,40,,,57,0
311131583,1529925,47.50165,19.06687,50,4.6,30,72,0
311131583,190728,47.50201,19.0576,40,4.7,115,68,0
311131583,2054090,47.50874,19.01878,40,4.8,3,55,0
311131583,2068164,,,50,4.7,5,117,0
311131583,21146,47.49834,19.05163,50,4.8,55,131,0
311131583,24189,47.5369,19.04653,50,4.4,25,66,0
311131583,24218,47.49843,19.04793,50,4.4,35,102,0
311131583,2958939,47.47901,19.074415,40,,,47,0
311131583,432835,47.49785,19.05162,50,4.7,85,127,0
311131583,445440,47.55892,19.06396,40,3.7,3,58,0
311131583,539455,47.49362,19.06358,40,4.1,5,45,0
311131583,573870,47.51115,19.05597,50,4.4,10,88,0
311131583,6003,47.49014,19.06065,40,4.1,30,64,0
311131583,6295,47.50035,19.10352,40,,,35,0
311131583,659921,47.52171,18.97023,40,,,49,0
311131583,68586,47.47207,19.01831,40,,,51,0
311131583,699744,47.49593,19.04268,40,4.6,190,97,0
311131583,806300,47.5128,19.074649,50,4.7,65,77,0
311131583,83396,47.51921,19.05701,50,4.6,3,54,0
311131583,874181,47.49415,19.05237,40,4.2,55,81,0
311131583,894738,47.50227,18.96711,40,4.7,50,49,0
311131583,9156,47.50262,19.03291,50,4.7,55,91,0
311131583,918754,47.53394,19.05382,40,4,10,56,0
311165689,699744,47.49593,19.04268,40,4.5,50,104,1
311165689,1097758,47.502663,19.067094,50,4.7,55,236,0
311165689,11454,47.4994,19.07885,40,3.2,3,50,0
311165689,12661,47.51951,19.05345,40,4.2,5,84,0
311165689,13052,47.49988,19.02621,40,3,5,62,0
311165689,2054090,47.50874,19.01878,40,,,83,0
311165689,21146,47.49834,19.05163,50,4.6,20,155,0
311165689,24189,47.5369,19.04653,50,4.3,10,85,0
311165689,24218,47.49843,19.04793,50,4.2,15,160,0
311165689,25922,47.48923,19.02401,40,,,68,0
311165689,2958939,47.47901,19.074415,40,,,75,0
311165689,2994034,47.529344,19.097315,40,,,71,0
311165689,4240,47.50519,19.06341,40,4,5,80,0
311165689,432835,47.49785,19.05162,50,4.5,40,217,0
311165689,539455,47.49362,19.06358,40,4,3,63,0
311165689,544043,47.49943,19.04877,40,4.7,35,106,0
311165689,6003,47.49014,19.06065,40,4,10,90,0
311165689,6295,47.50035,19.10352,40,,,56,0
311165689,68586,47.47207,19.01831,40,,,82,0
311165689,806300,47.5128,19.074649,50,4.8,20,120,0
311165689,83396,47.51921,19.05701,50,,,99,0
311165689,874181,47.49415,19.05237,40,4.3,15,104,0
311165689,894738,47.50227,18.96711,40,4.8,10,64,0
311165689,9156,47.50262,19.03291,50,4.8,25,190,0
311165689,9613,47.53324,19.05212,40,3.6,3,93,0
311170359,544043,47.49943,19.04877,40,4.3,25,65,1
311170359,21146,47.49834,19.05163,50,4.6,10,135,0
311170359,2531,47.4955,19.04934,50,4.1,5,169,0
311170359,2976635,47.503664,19.052717,40,,,82,0
311170359,432835,47.49785,19.05162,50,4.7,10,139,0
311170359,6003,47.49014,19.06065,40,4,15,53,0
311170359,874181,47.49415,19.05237,40,3.7,15,66,0
311177771,20931,48.86041,2.36789,40,3.8,40,132,1
311177771,1089303,48.86399,2.36615,40,,,292,0
311177771,1107461,48.85698,2.36445,30,,,146,0
311177771,11247,48.85378,2.36328,30,4.2,10,126,0
311177771,115101,48.85909,2.36684,40,4.3,25,190,0
311177771,1160399,48.85338,2.36166,0,,,120,0
311177771,1172208,48.86267,2.36749,30,,,123,0
311177771,1214772,48.85828,2.36854,20,3.5,3,100,0
311177771,1219088,48.8552,2.36254,20,,,98,0
311177771,1221257,48.85742,2.35421,0,,,187,0
311177771,1312493,48.8636,2.36106,30,,,150,0
311177771,17013,48.86756,2.36425,40,4.3,25,165,0
311177771,182182,48.85615,2.36581,0,,,310,0
311177771,2522139,48.85233,2.35498,30,,,178,0
311177771,2522171,48.86514,2.35646,30,,,140,0
311177771,44841,48.86734,2.35412,40,3.7,5,147,0
311177771,65172,48.85543,2.362,0,,,169,0
311177771,65177,48.856,2.35744,0,,,130,0
311177771,6617,48.855,2.36328,0,,,155,0
311177771,880236,48.8685,2.35557,30,,,100,0
311177771,890224,48.86867,2.35383,0,,,108,0
311177771,894743,48.8615,2.36469,20,,,88,0
311177771,901149,48.863602,2.361062,30,,,176,0
311189444,874181,47.49415,19.05237,40,4.2,55,63,1
311189444,1097758,47.502663,19.067094,50,4.8,130,111,0
311189444,11454,47.4994,19.07885,40,3.5,10,38,0
311189444,13052,47.49988,19.02621,40,3.9,35,32,0
311189444,1401996,47.4986,19.07017,50,4.5,10,137,0
311189444,1465061,47.48796,19.05797,40,4.4,55,45,0
311189444,176041,47.49179,19.05758,30,4.2,25,38,0
311189444,186383,,,30,3.5,3,23,0
311189444,2054090,47.50874,19.01878,40,4.8,3,53,0
311189444,2099584,47.49815,19.06931,40,4.5,10,53,0
311189444,21146,47.49834,19.05163,50,4.8,55,100,0
311189444,2123025,47.41241,19.24834,40,4.8,15,56,0
311189444,22372,47.49819,19.04776,50,4.1,5,82,0
311189444,24189,47.5369,19.04653,50,4.4,25,65,0
311189444,24218,47.49843,19.04793,50,4.4,35,118,0
311189444,2434507,47.505944,19.028782,40,4.8,5,54,0
311189444,2770946,47.493225,19.12092,35,,,37,0
311189444,2958939,47.47901,19.074415,40,,,37,0
311189444,432835,47.49785,19.05162,50,4.7,85,100,0
311189444,539455,47.49362,19.06358,40,4.1,5,45,0
311189444,68586,47.47207,19.01831,40,,,51,0
311189444,699744,47.49593,19.04268,40,4.6,190,74,0
311189444,806300,47.5128,19.074649,50,4.7,65,81,0
311189444,894738,47.50227,18.96711,40,4.7,50,38,0
311189444,9156,47.50262,19.03291,50,4.7,55,118,0
311234576,27722,48.89293,2.3409,20,3.8,3,131,1
311254268,1097758,47.502663,19.067094,50,4.7,55,236,1
311254268,1117815,47.50485,19.08176,30,,,116,0
311254268,1138837,47.50816,19.06581,40,,,224,0
311254268,1210728,47.49438,19.07869,30,,,123,0
311254268,1376417,47.47906,18.98801,30,,,67,0
311254268,1515991,47.51333,19.03945,40,3.5,3,89,0
311254268,1527035,47.58206,19.04957,30,,,69,0
311254268,1768450,47.48324,19.07024,30,,,190,0
311254268,1798057,47.49851,19.06761,25,4.6,5,93,0
311254268,2054090,47.50874,19.01878,40,,,121,0
311254268,2104151,47.50484,19.1117,30,,,113,0
311254268,2406460,47.479457,18.988899,30,,,73,0
311254268,2419462,47.600629,19.114027,40,,,245,0
311254268,2427348,47.510654,19.053016,40,,,182,0
311254268,2467419,47.531022,19.082412,30,,,134,0
311254268,2533116,47.488898,19.082222,40,,,188,0
311254268,25922,47.48923,19.02401,40,,,68,0
311254268,2657297,47.503972,19.057782,30,5,3,78,0
311254268,2691376,47.501782,19.032947,30,,,119,0
311254268,424406,47.45135,18.95965,40,,,139,0
311254268,517041,47.48916,19.03474,40,3.3,3,128,0
311254268,558846,47.47471,19.00618,30,4.4,15,53,0
311254268,83396,47.51921,19.05701,50,,,229,0
311254268,858379,47.49317,19.05201,40,4.3,5,211,0
311254268,891406,47.5104,19.07369,30,4,3,96,0
311273114,1901,40.75068,-73.97421,35,4.3,325,248,1
311273114,23382,,,25,3.7,100,200,0
311273114,2714,40.76543,-73.97555,35,4.1,190,330,0
311274942,1086808,48.82927,2.37447,30,3.8,10,152,1
311274942,1065256,48.82311,2.32579,30,3.8,25,178,0
311274942,10741,48.85549,2.32556,40,4.6,65,469,0
311274942,1133688,48.87419,2.3424,20,2.8,5,210,0
311274942,1166036,48.87881,2.33979,20,2.7,5,156,0
311274942,13538,48.83965,2.32359,30,,,255,0
311274942,1603419,48.87939,2.35583,20,3.2,20,170,0
311274942,1688,48.84558,2.3239,40,4,15,277,0
311274942,17333,48.83871,2.320461,40,3.9,35,291,0
311274942,1903376,48.81865,2.31852,30,4.7,3,170,0
311274942,20931,48.86041,2.36789,40,3.9,85,313,0
311274942,21349,48.86301,2.41845,30,3.6,3,173,0
311274942,23330,48.83033,2.35283,30,,,173,0
311274942,24795,48.86072,2.34626,40,3.9,40,297,0
311274942,25260,48.83282,2.28795,30,3.5,3,226,0
311274942,2546603,48.830527,2.37687,40,,,221,0
311274942,25780,48.86933,2.33129,40,4.7,3,389,0
311274942,26415,48.86612,2.28823,40,4.7,20,414,0
311274942,27671,48.86417,2.33078,40,3.9,135,369,0
311274942,4096,48.849951,2.285461,30,3.7,10,262,0
311274942,44757,48.84676,2.37195,30,4.5,5,178,0
311274942,565690,48.84918,2.39034,30,,,276,0
311274942,68526,48.871982,2.343489,30,3.5,10,226,0
311274942,879951,48.83225,2.24428,20,2.8,3,126,0
311274942,988880,48.81591,2.36367,30,,,153,0
311276946,2686053,47.49606,19.05861,30,,,49,1
311276946,546143,47.51374,19.10365,30,,,35,0
311277469,24218,47.49843,19.04793,50,4.5,10,104,1
311277469,1097758,47.502663,19.067094,50,4.5,10,140,0
311277469,13052,47.49988,19.02621,40,,,56,0
311277469,1401996,47.4986,19.07017,50,,,148,0
311277469,1527035,47.58206,19.04957,30,,,58,0
311277469,1639845,47.49884,19.05759,40,,,115,0
311277469,186383,,,30,,,64,0
311277469,190728,47.50201,19.0576,40,3.7,5,99,0
311277469,2054090,47.50874,19.01878,40,,,129,0
311277469,21146,47.49834,19.05163,50,4.6,10,116,0
311277469,2123025,47.41241,19.24834,40,,,80,0
311277469,22372,47.49819,19.04776,50,,,88,0
311277469,24189,47.5369,19.04653,50,5,5,100,0
311277469,24218,47.49843,19.04793,50,4.5,10,104,0
311277469,2434507,47.505944,19.028782,40,,,71,0
311277469,2857426,,,30,,,26,0
311277469,424406,47.45135,18.95965,40,,,65,0
311277469,432835,47.49785,19.05162,50,4.7,10,139,0
311277469,445440,47.55892,19.06396,40,,,94,0
311277469,45462,47.49195,19.044714,30,3.5,3,83,0
311277469,526004,47.48182,19.07223,40,,,125,0
311277469,558846,47.47471,19.00618,30,3.8,10,67,0
311277469,6003,47.49014,19.06065,40,4,15,92,0
311277469,6295,47.50035,19.10352,40,,,58,0
311277469,699744,47.49593,19.04268,40,3.9,15,181,0
311277469,806300,47.5128,19.074649,50,,,124,0
311277469,858379,47.49317,19.05201,40,,,138,0
311277469,893654,47.50026,19.08095,30,,,84,0
311277469,894738,47.50227,18.96711,40,,,85,0
311277469,918754,47.53394,19.05382,40,4.6,3,73,0
311277469,920407,47.49955,19.08135,40,2.8,5,132,0
311298415,562421,48.86838,2.32688,40,4,3,237,1
311298415,10741,48.85549,2.32556,40,,,324,0
311298415,1144537,48.87504,2.32411,30,,,113,0
311298415,1221314,48.83648,2.25322,40,4.3,3,168,0
311298415,13006,48.83739,2.37329,30,,,144,0
311298415,13538,48.83965,2.32359,30,,,175,0
311298415,14115,48.87172,2.34952,40,,,165,0
311298415,14503,48.88917,2.39455,40,,,143,0
311298415,14807,48.87089,2.30399,40,,,340,0
311298415,1637283,48.8605,2.34234,40,4.2,5,386,0
311298415,1688,48.84558,2.3239,40,,,234,0
311298415,1903376,48.81865,2.31852,30,,,117,0
311298415,19682,48.84366,2.32815,40,,,307,0
311298415,20931,48.86041,2.36789,40,2.6,10,261,0
311298415,21349,48.86301,2.41845,30,3.3,3,129,0
311298415,23330,48.83033,2.35283,30,,,119,0
311298415,25260,48.83282,2.28795,30,,,155,0
311298415,2546603,48.830527,2.37687,40,4,3,152,0
311298415,25780,48.86933,2.33129,40,3,3,318,0
311298415,26415,48.86612,2.28823,40,,,285,0
311298415,565690,48.84918,2.39034,30,,,183,0
311298415,573476,48.86825,2.30622,40,,,252,0
311298415,68526,48.871982,2.343489,30,3,5,159,0
311298415,9732,48.83895,2.38086,30,,,145,0
311298415,988880,48.81591,2.36367,30,,,105,0
311329708,1097758,47.502663,19.067094,50,4.7,55,205,1
311329708,1097758,47.502663,19.067094,50,4.7,55,205,0
311329708,1107874,47.49926,19.05812,40,,,138,0
311329708,13052,47.49988,19.02621,40,3,5,59,0
311329708,13511,47.48454,19.05277,40,3.6,10,93,0
311329708,1401996,47.4986,19.07017,50,,,253,0
311329708,1465061,47.48796,19.05797,40,4.5,25,84,0
311329708,1510858,47.49728,19.057,40,4.6,20,104,0
311329708,1529925,47.50165,19.06687,50,4.8,10,130,0
311329708,1639845,47.49884,19.05759,40,,,124,0
311329708,190728,47.50201,19.0576,40,4.6,35,111,0
311329708,2054090,47.50874,19.01878,40,,,98,0
311329708,2099584,47.49815,19.06931,40,4.7,5,98,0
311329708,21146,47.49834,19.05163,50,4.6,20,184,0
311329708,2123025,47.41241,19.24834,40,4.8,15,103,0
311329708,2226818,47.50189,19.03094,40,4.9,10,138,0
311329708,22372,47.49819,19.04776,50,4,5,152,0
311329708,2279541,47.49032,19.06888,40,4.7,5,96,0
311329708,24189,47.5369,19.04653,50,4.3,10,119,0
311329708,24218,47.49843,19.04793,50,4.2,15,217,0
311329708,2434507,47.505944,19.028782,40,,,99,0
311329708,2531,47.4955,19.04934,50,4.5,10,184,0
311329708,2958939,47.47901,19.074415,40,,,68,0
311329708,432835,47.49785,19.05162,50,4.5,40,184,0
311329708,521219,47.50151,19.03993,40,,,107,0
311329708,539455,47.49362,19.06358,40,,,83,0
311329708,544043,47.49943,19.04877,40,4.7,35,104,0
311329708,573870,47.51115,19.05597,50,4.4,5,154,0
311329708,6003,47.49014,19.06065,40,4,10,99,0
311329708,6295,47.50035,19.10352,40,,,75,0
311329708,68586,47.47207,19.01831,40,,,95,0
311329708,699744,47.49593,19.04268,40,4.5,50,137,0
311329708,806300,47.5128,19.074649,50,4.8,25,150,0
311329708,8337,47.49944,19.03901,40,4.5,15,91,0
311329708,858379,47.49317,19.05201,40,4.3,5,99,0
311329708,874181,47.49415,19.05237,40,4.3,15,116,0
311329708,892426,47.4977,19.07248,40,4.4,5,99,0
311329708,894738,47.50227,18.96711,40,4.7,10,71,0
311329708,9156,47.50262,19.03291,50,4.8,25,217,0
311361529,25764,,,40,4.4,135,328,1
311390399,18752,40.74975,-73.97953,40,4.4,90,179,1
311390399,104193,40.76129,-73.98751,30,4.3,455,163,0
311390399,1057152,,,20,3.6,205,195,0
311390399,151298,40.7482,-73.98798,35,3.9,255,189,0
311390399,1639,40.75065,-73.97006,35,4.3,155,209,0
311390399,19768,40.76225,-73.97874,35,4.3,440,279,0
311390399,19782,40.75658,-73.97432,40,4.3,330,319,0
311390399,20288,40.75508,-73.97338,30,3.6,390,169,0
311390399,2366813,40.74999,-73.98618,30,4.7,80,259,0
311390399,25906,40.76462,-73.97782,25,4.4,830,209,0
311390399,28599,40.7616,-73.98447,30,3.6,280,199,0
311390399,3020101,40.74633,-73.98607,20,,,124,0
311390399,41009,40.75227,-73.9934,35,4.3,450,207,0
311390399,532999,40.74441,-73.98891,30,4,100,119,0
311390399,5628,40.75336,-73.96647,30,4,85,231,0
311390399,64131,40.74584,-73.98435,35,4.4,80,199,0
311390399,67740,40.73954,-73.98274,30,4,75,199,0
311390399,807855,40.75557,-73.98174,40,4.5,40,191,0
311390399,87,40.76264,-73.98213,35,3.9,510,215,0
311390399,8989,40.75542,-73.98136,40,4.3,25,329,0
311390399,972776,40.75271,-73.97297,40,4.4,300,269,0
311392254,21146,47.49834,19.05163,50,4.6,10,86,1
311392254,1097758,47.502663,19.067094,50,4.5,10,131,0
311392254,1117815,47.50485,19.08176,30,,,29,0
311392254,13052,47.49988,19.02621,40,,,30,0
311392254,1401996,47.4986,19.07017,50,,,120,0
311392254,1465061,47.48796,19.05797,40,4.3,5,77,0
311392254,1857791,47.49036,19.06158,30,4.4,3,40,0
311392254,186383,,,30,,,26,0
311392254,2054090,47.50874,19.01878,40,,,46,0
311392254,2099584,47.49815,19.06931,40,,,53,0
311392254,2123025,47.41241,19.24834,40,,,80,0
311392254,22372,47.49819,19.04776,50,,,97,0
311392254,24218,47.49843,19.04793,50,4.5,10,139,0
311392254,25922,47.48923,19.02401,40,,,50,0
311392254,2686053,47.49606,19.05861,30,,,35,0
311392254,2770946,47.493225,19.12092,35,,,59,0
311392254,2958939,47.47901,19.074415,40,,,45,0
311392254,535153,47.47625,19.09195,30,,,24,0
311392254,539455,47.49362,19.06358,40,,,46,0
311392254,6295,47.50035,19.10352,40,,,38,0
311392254,68586,47.47207,19.01831,40,,,55,0
311392254,699744,47.49593,19.04268,40,3.9,15,60,0
311392254,806300,47.5128,19.074649,50,,,62,0
311392254,874181,47.49415,19.05237,40,3.7,15,66,0
311392254,9156,47.50262,19.03291,50,4.2,3,90,0
311399537,1138841,47.48757,19.06049,30,4,25,63,1
311399537,1097758,47.502663,19.067094,50,4.7,35,155,0
311399537,1117815,47.50485,19.08176,30,3.7,5,61,0
311399537,11238,47.5098,19.01257,40,3.8,15,45,0
311399537,1138837,47.50816,19.06581,40,,,89,0
311399537,1138845,47.59475,19.06113,30,,,45,0
311399537,11454,47.4994,19.07885,40,3.3,5,51,0
311399537,13052,47.49988,19.02621,40,3.6,15,38,0
311399537,1367703,47.50689,19.05337,40,4.6,45,80,0
311399537,1401996,47.4986,19.07017,50,4.7,5,143,0
311399537,1465061,47.48796,19.05797,40,4.2,45,86,0
311399537,1584300,47.48438,19.07458,30,,,65,0
311399537,1639845,47.49884,19.05759,40,4.6,5,115,0
311399537,186383,,,30,,,46,0
311399537,1887693,,,40,,,267,0
311399537,2054090,47.50874,19.01878,40,,,76,0
